song_id,song_name,song_popularity,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
08zJpaUQVi9FrKv2e32Bah,Planez,71,3KV3p5EY4AvKxOlhGHORLg,0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-6,0.108,0.416,129.336,240320
7JWmo14H5J8aUZ5b18kbev,All The Time (feat. Lil Wayne & Natasha Mosley),62,3KV3p5EY4AvKxOlhGHORLg,0.795,0.452,9,-9.369,0,0.331,0.58,5.56e-6,0.12,0.0357,109.953,263786
3WjyiSbfR74pjWXQ3IaFKJ,Impatient,69,3KV3p5EY4AvKxOlhGHORLg,0.697,0.4,5,-5.888,0,0.0511,0.106,0,0.102,0.443,179.007,245520
4NpDZPwSXmL0cCTaJuVrCw,Birthday Sex,67,3KV3p5EY4AvKxOlhGHORLg,0.679,0.522,7,-5.603,0,0.0427,0.297,0,0.151,0.445,60.014,226507
6PmjWl0phNxc0R5OwkDdiZ,Love Don't Change,68,3KV3p5EY4AvKxOlhGHORLg,0.539,0.424,11,-9.361,1,0.0406,0.317,0,0.108,0.17,118.071,256867
2fUazQuDcmHbKYfPoXWpZU,Remember Me,63,3KV3p5EY4AvKxOlhGHORLg,0.529,0.316,1,-8.675,0,0.0518,0.646,7.97e-5,0.106,0.0386,133.714,175093
3862MQcbNmghGJDfk8cOJi,U 2 Luv,59,3KV3p5EY4AvKxOlhGHORLg,0.626,0.592,6,-7.085,1,0.147,0.138,3.12e-4,0.0957,0.65,177.715,208216
1D2ZNECRd7KIlA4pyOUGsv,What Would You Do?,79,2EMAnMvWE2eb56ToJVfCWs,0.687,0.895,9,-2.983,1,0.0474,0.149,0.00592,0.121,0.686,124.041,174215
3pXF1nA74528Edde4of9CC,Don't,79,2EMAnMvWE2eb56ToJVfCWs,0.765,0.356,11,-5.556,0,0.195,0.223,0,0.0963,0.189,96.991,198293
43PuMrRfbyyuz4QpZ3oAwN,Exchange,77,2EMAnMvWE2eb56ToJVfCWs,0.525,0.433,6,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,194613
2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,75,2EMAnMvWE2eb56ToJVfCWs,0.726,0.408,11,-6.606,0,0.0614,0.603,0,0.225,0.459,115.918,143227
5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,74,2EMAnMvWE2eb56ToJVfCWs,0.543,0.449,1,-8.065,1,0.0463,0.345,0,0.157,0.29,132.609,249320
1AgSUWSzmza5jF6ER5R68v,THRU THE NIGHT (feat. Bryson Tiller),71,2EMAnMvWE2eb56ToJVfCWs,0.88,0.58,5,-5.032,0,0.0438,0.016,3.83e-6,0.0936,0.754,124.003,128409
3K9IrLs25jHtvWjAAFAfav,Gotta Move On (feat. Bryson Tiller),71,2EMAnMvWE2eb56ToJVfCWs,0.699,0.679,9,-4.528,1,0.0556,0.55,0,0.0816,0.56,102.919,160777
5TXQCMKN6TgemTL3c4wRTn,Sorrows,70,2EMAnMvWE2eb56ToJVfCWs,0.633,0.793,5,-6.847,0,0.182,0.148,0,0.867,0.761,109.093,193702
2t6ooTCEqknXk65LQ5kkRK,Need You Right Here (feat. Bryson Tiller),69,2EMAnMvWE2eb56ToJVfCWs,0.654,0.519,2,-8.593,1,0.057,0.04,0,0.133,0.119,91.938,191160
4SCnCPOUOUXUmCX2uHb3r7,Outta Time (feat. Drake),68,2EMAnMvWE2eb56ToJVfCWs,0.714,0.582,5,-7.272,0,0.0808,0.0129,0,0.0774,0.338,92.819,198822
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,83,6vXTefBL93Dj5IqAWq6OTv,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902
203uVLn0YRikqOgI4axq8n,Je M'appelle (feat. Tion Wayne & French Montana) - Remix,72,6vXTefBL93Dj5IqAWq6OTv,0.761,0.773,11,-4.57,1,0.238,0.152,0,0.63,0.947,141.174,150213
5mqzhMuUpvnMfwNz6iepmO,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",68,6vXTefBL93Dj5IqAWq6OTv,0.618,0.845,2,0.175,1,0.132,0.114,0,0.415,0.486,171.921,181720
2i3y5eG5Brkb96v5ZslpXS,Mopstick (with Kodak Black),62,6vXTefBL93Dj5IqAWq6OTv,0.847,0.358,1,-8.274,1,0.473,0.00179,0,0.111,0.218,163.979,216415
1LYYsrjs2VIKB8t534B3cm,No Stylist (feat. Drake),60,6vXTefBL93Dj5IqAWq6OTv,0.762,0.696,5,-4.795,0,0.126,0.0172,1.33e-6,0.22,0.532,147.123,189692
2z4pcBLQXF2BXKFvd0BuB6,Tip Toe (feat. French Montana),65,6vXTefBL93Dj5IqAWq6OTv,0.845,0.709,10,-4.547,0,0.0714,0.0233,0,0.094,0.62,98.062,187521
0JcgIOrlZ0CNUOPxyudnrK,Handstand (with Doja Cat feat. Saweetie),65,6vXTefBL93Dj5IqAWq6OTv,0.786,0.551,8,-5.789,1,0.243,0.0138,0,0.68,0.354,174.995,170057
3jCHmdtXcV4sIwbmYO9DE5,Alcatraz,64,6vXTefBL93Dj5IqAWq6OTv,0.774,0.713,11,-7.821,0,0.0919,0.0206,0,0.0617,0.649,95.009,141479
6UX9WrpJFv5LZW4hTH6svZ,Keep It Real,64,6vXTefBL93Dj5IqAWq6OTv,0.757,0.567,11,-8.57,0,0.0463,0.0415,2.76e-5,0.272,0.272,92.968,227097
5R1RXd5Og15AT9RfUX8nJ1,PUTO (feat. French Montana),64,6vXTefBL93Dj5IqAWq6OTv,0.7,0.505,1,-5.997,1,0.123,0.214,0,0.0822,0.161,125.958,173142
0JXXNGljqupsJaZsgSbMZV,Sure Thing,79,360IAlyVv4PCEVjgyMZrxK,0.684,0.607,11,-8.127,0,0.1,0.0267,3.07e-4,0.191,0.498,81.001,195373
5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),74,360IAlyVv4PCEVjgyMZrxK,0.674,0.506,6,-10.532,1,0.0434,0.173,0,0.0866,0.183,145.965,259333
1eUGmzzvahJjOSWgDHuRlv,Girl With The Tattoo Enter.lewd,74,360IAlyVv4PCEVjgyMZrxK,0.372,0.239,6,-11.314,0,0.0296,0.856,1.75e-4,0.168,0.127,113.451,102813
22pjmqZq2oTZtEThEt66Zn,Don't Forget My Love,66,360IAlyVv4PCEVjgyMZrxK,0.638,0.875,2,-6.222,1,0.0413,0.0239,0.0149,0.119,0.251,121.035,199091
1m8WpLYXEiNVZchsWEcCSy,Come Through and Chill (feat. J. Cole & Salaam Remi),69,360IAlyVv4PCEVjgyMZrxK,0.461,0.653,6,-8.617,1,0.327,0.158,0,0.197,0.588,81.628,322000
3lB0GMiI5KxDbTOG8V3bOx,waves - Tame Impala Remix,68,360IAlyVv4PCEVjgyMZrxK,0.529,0.894,2,-3.599,1,0.0412,0.308,5.38e-6,0.254,0.543,108.024,253347
25cUhiAod71TIQSNicOaW3,Adorn,68,360IAlyVv4PCEVjgyMZrxK,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-5,0.187,0.235,179.063,193147
6xTU6B6nFwKKTSZ9ySXS80,Remind Me to Forget,64,360IAlyVv4PCEVjgyMZrxK,0.689,0.505,0,-6.389,1,0.0933,0.158,0,0.138,0.312,99.017,217293
5VA4Ispp52EA1sOqzMz3Av,All I Want Is You (feat. J. Cole),67,360IAlyVv4PCEVjgyMZrxK,0.776,0.603,5,-5.696,1,0.0343,0.0728,6.25e-5,0.111,0.921,96.888,295920
48HBOFsmgIZI5GR3VnIzWL,Remember Me (Dúo),46,360IAlyVv4PCEVjgyMZrxK,0.598,0.509,0,-8.328,1,0.032,0.412,0,0.531,0.569,84.979,164453
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),91,1URnnhqYAYcrqrcwql10ft,0.529,0.673,0,-4.711,1,0.175,3.07e-4,2.41e-6,0.093,0.366,165.921,218365
2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),86,1URnnhqYAYcrqrcwql10ft,0.849,0.424,5,-9.579,0,0.324,0.0635,0,0.0834,0.153,145.887,242966
3S68RFe1lsdCdTMPIMJM3X,Cash In Cash Out,85,1URnnhqYAYcrqrcwql10ft,0.877,0.56,7,-3.751,1,0.0596,0.00721,1.45e-6,0.0839,0.154,119.971,216136
2t8yVaLvJ0RenpXUIAC52d,a lot,80,1URnnhqYAYcrqrcwql10ft,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624
1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),79,1URnnhqYAYcrqrcwql10ft,0.597,0.587,7,-7.026,0,0.137,0.0622,0,0.214,0.0753,140.021,218802
50a8bKqlwDEqeiEknrzkTO,ball w/o you,79,1URnnhqYAYcrqrcwql10ft,0.892,0.633,8,-7.471,1,0.0902,0.0467,1.89e-4,0.139,0.459,137.994,195047
5eqK0tbzUPo2SoeZsov04s,Bank Account,79,1URnnhqYAYcrqrcwql10ft,0.884,0.347,8,-8.227,0,0.35,0.015,7e-6,0.0871,0.376,75.016,220307
5SWnsxjhdcEDc7LJjq9UHk,Runnin,78,1URnnhqYAYcrqrcwql10ft,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906
3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),77,1URnnhqYAYcrqrcwql10ft,0.825,0.733,1,-5.625,0,0.0969,0.349,0,0.112,0.62,97.974,190331
4Q34FP1AT7GEl9oLgNtiWj,Mr. Right Now (feat. Drake),74,1URnnhqYAYcrqrcwql10ft,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),82,0iEtIxbK0KxaSlF7G42ZOp,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-5,0.114,0.333,100.007,172800
1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),81,0iEtIxbK0KxaSlF7G42ZOp,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-5,0.238,0.638,109.004,203267
0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage),78,0iEtIxbK0KxaSlF7G42ZOp,0.81,0.353,6,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031,208293
5SWnsxjhdcEDc7LJjq9UHk,Runnin,78,0iEtIxbK0KxaSlF7G42ZOp,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906
3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),77,0iEtIxbK0KxaSlF7G42ZOp,0.825,0.733,1,-5.625,0,0.0969,0.349,0,0.112,0.62,97.974,190331
4Q34FP1AT7GEl9oLgNtiWj,Mr. Right Now (feat. Drake),74,0iEtIxbK0KxaSlF7G42ZOp,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839
4gmmRb6bZJffOOiww1JGTO,No Heart,73,0iEtIxbK0KxaSlF7G42ZOp,0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-5,0.173,0.678,140.063,235040
6fwdbPMwP1zVStm8FybmkO,X (feat. Future),72,0iEtIxbK0KxaSlF7G42ZOp,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,258880
6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,71,0iEtIxbK0KxaSlF7G42ZOp,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-5,0.151,0.202,130.029,193591
6LyAwkJsHlW7RQ8S1cYAtM,Overdue (with Travis Scott),71,0iEtIxbK0KxaSlF7G42ZOp,0.638,0.4,11,-11.212,0,0.0425,0.733,1.33e-4,0.334,0.495,150.133,166093
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,79,6oMuImdp5ZcFhWP0ESe6mG,0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,190288
3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),76,6oMuImdp5ZcFhWP0ESe6mG,0.682,0.559,0,-5.545,1,0.127,0.174,0,0.344,0.137,202.015,192471
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,76,6oMuImdp5ZcFhWP0ESe6mG,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-6,0.106,0.395,145.914,276147
0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),74,6oMuImdp5ZcFhWP0ESe6mG,0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,343150
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),73,6oMuImdp5ZcFhWP0ESe6mG,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-6,0.254,0.511,104.066,230813
4wFjTWCunQFKtukqrNijEt,MotorSport,73,6oMuImdp5ZcFhWP0ESe6mG,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,303077
0wbnC9AUenxp613TYaJsGK,Narcos,73,6oMuImdp5ZcFhWP0ESe6mG,0.936,0.585,0,-6.914,1,0.125,0.0142,0,0.132,0.242,124.991,255379
1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),71,6oMuImdp5ZcFhWP0ESe6mG,0.89,0.633,11,-5.475,1,0.168,0.0232,3.43e-4,0.0993,0.425,139.948,233087
0TBgMKD86t1VP3IzhxCoUl,Slippery (feat. Gucci Mane),70,6oMuImdp5ZcFhWP0ESe6mG,0.92,0.675,1,-5.661,0,0.263,0.307,0,0.104,0.749,141.967,304041
3OnOomd79OjqSYHchCQ6ht,Notice Me,70,6oMuImdp5ZcFhWP0ESe6mG,0.793,0.344,6,-9.757,1,0.357,0.112,1.68e-6,0.15,0.45,166.105,233880
5hUYsaOyMY32yjRXeuQwGj,Mirror,76,55Aa2cqylxrFIXC767Z865,0.328,0.622,5,-7.291,0,0.0866,0.858,0,0.104,0.401,74.267,228093
4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",76,55Aa2cqylxrFIXC767Z865,0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,243491
7tGlzXJv6GD5e5qlu5YmDg,Love Me,76,55Aa2cqylxrFIXC767Z865,0.674,0.608,8,-6.628,0,0.0334,0.0119,0,0.103,0.464,124.952,253440
1T4tQ4SSagbhAKpvcWg035,ay! (feat. Lil Wayne),74,55Aa2cqylxrFIXC767Z865,0.742,0.617,2,-6.689,1,0.0345,0.05,5.92e-5,0.0711,0.491,147.002,124188
5UsLjwBaTHBX4ektWIr4XX,Forever,74,55Aa2cqylxrFIXC767Z865,0.457,0.906,5,-2.278,0,0.342,0.249,0,0.182,0.54,104.02,357707
6BCs8vxnGgKL9eMCOrG2wm,6 Foot 7 Foot,73,55Aa2cqylxrFIXC767Z865,0.365,0.751,2,-5.429,1,0.304,7.07e-4,0,0.318,0.604,79.119,248587
1hs54MGy1J69I52GvzsrbB,Poison (feat. Lil Wayne),71,55Aa2cqylxrFIXC767Z865,0.549,0.485,4,-8.477,0,0.322,0.179,0,0.368,0.626,112.029,222643
3vWzyGTu6Ovo1GdrcJqH6e,Scared of the Dark (feat. XXXTENTACION),71,55Aa2cqylxrFIXC767Z865,0.443,0.623,0,-6.717,0,0.0718,0.0468,0,0.247,0.156,79.365,233000
6pmNoWKk0r6zfIjWneJRxR,Lonely (with Lil Wayne),71,55Aa2cqylxrFIXC767Z865,0.718,0.628,0,-5.334,1,0.373,0.0884,0,0.186,0.771,139.769,154433
1xPW9rS8dkuJP46WBTqU2C,A Milli,64,55Aa2cqylxrFIXC767Z865,0.663,0.688,6,-8.659,0,0.283,0.0391,0.00224,0.223,0.731,151.589,221813
1dIWPXMX4kRHj6Dt2DStUQ,Chosen (feat. Ty Dolla $ign),80,7c0XG5cIJTrrAgEC3ULPiq,0.571,0.767,2,-5.16,1,0.287,0.336,0,0.0809,0.605,93.421,161684
5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),78,7c0XG5cIJTrrAgEC3ULPiq,0.493,0.653,0,-5.666,0,0.0466,0.269,0,0.511,0.852,142.347,121573
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",78,7c0XG5cIJTrrAgEC3ULPiq,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,242983
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),77,7c0XG5cIJTrrAgEC3ULPiq,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,216409
5IUtvfNvOyVYZUa6AJFrnP,Spicy (feat. Post Malone),76,7c0XG5cIJTrrAgEC3ULPiq,0.782,0.51,4,-5.724,0,0.0419,0.143,0,0.115,0.118,99.993,143375
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),75,7c0XG5cIJTrrAgEC3ULPiq,0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163,201788
6Hgh47WXVKtXN5zGOu0hjI,OTW,73,7c0XG5cIJTrrAgEC3ULPiq,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-5,0.106,0.28,72.989,263014
3vWzyGTu6Ovo1GdrcJqH6e,Scared of the Dark (feat. XXXTENTACION),71,7c0XG5cIJTrrAgEC3ULPiq,0.443,0.623,0,-6.717,0,0.0718,0.0468,0,0.247,0.156,79.365,233000
5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),70,7c0XG5cIJTrrAgEC3ULPiq,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-6,0.214,0.57,98.985,199427
6In6SkveIw26thdYRhHTVX,Bacc Seat (feat. Ty Dolla $ign),69,7c0XG5cIJTrrAgEC3ULPiq,0.783,0.524,1,-6.828,1,0.115,0.0404,0,0.087,0.153,144.989,172320
1dp8aQANyTRKssDeAYPiZe,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),77,0ONHkAv9pCAFxb0zJwDNTy,0.594,0.679,7,-3.702,1,0.345,0.484,7.83e-6,0.114,0.66,106.726,152613
3Wx98ijEDnsxyMYePCuFNI,Dreamin Of The Past (feat. Kanye West),71,0ONHkAv9pCAFxb0zJwDNTy,0.594,0.913,6,-2.372,0,0.255,0.655,0,0.423,0.897,80.302,173633
1ZM8toCOlnfBKJdvR8GqUq,Rock N Roll (feat. Kanye West & Kid Cudi),70,0ONHkAv9pCAFxb0zJwDNTy,0.687,0.783,0,-4.573,1,0.191,0.0526,0,0.0718,0.359,156.141,233923
7kQJCw0ZkvHgfJqRwPblmG,Neck & Wrist (feat. JAY-Z & Pharrell Williams),68,0ONHkAv9pCAFxb0zJwDNTy,0.625,0.542,9,-4.365,1,0.266,0.0223,0,0.377,0.328,152.403,209315
3XyNi4ARXWBgzeDFKoJPqy,Let The Smokers Shine The Coupes,67,0ONHkAv9pCAFxb0zJwDNTy,0.687,0.886,1,-4.165,1,0.0724,0.00542,0.774,0.355,0.189,98.918,150277
7qQMtg44hxQ0ga7NhyyNxR,Brambleton,66,0ONHkAv9pCAFxb0zJwDNTy,0.739,0.658,1,-4.145,1,0.195,0.132,1.29e-4,0.266,0.636,80.955,170911
2qDTVDLjK4PctCvC8Mg19x,Diet Coke,65,0ONHkAv9pCAFxb0zJwDNTy,0.697,0.942,10,-2.975,0,0.372,0.136,0,0.0463,0.789,163.9,180165
7aK5rlTVxSgcqShPMI1TTH,Nosetalgia,65,0ONHkAv9pCAFxb0zJwDNTy,0.529,0.78,5,-3.932,1,0.326,0.0255,0,0.14,0.711,80.018,216067
3YqJ0iaDWM0aqEDQExd2j3,Don't Like.1,63,0ONHkAv9pCAFxb0zJwDNTy,0.657,0.611,6,-5.415,0,0.225,0.00937,0,0.146,0.616,132.062,283653
6XC3zX8dEiFTpd2hPpOA9y,Just So You Remember,64,0ONHkAv9pCAFxb0zJwDNTy,0.613,0.691,2,-5.899,1,0.296,0.141,0,0.11,0.451,170.437,178620
39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,77,0fA0VVWsXO9YnASrzqfmYu,0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,165978
2ncLdwTd8qzkxiJjlbiOgC,Mr. Rager,73,0fA0VVWsXO9YnASrzqfmYu,0.675,0.734,7,-8.659,1,0.0265,0.38,0.895,0.141,0.533,101.998,294213
5PX4uS1LqlWEPL69phPVQQ,Pursuit Of Happiness - Extended Steve Aoki Remix,76,0fA0VVWsXO9YnASrzqfmYu,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,373627
6MtKObWYda2qnNIpJI21uD,Pursuit Of Happiness (Nightmare),71,0fA0VVWsXO9YnASrzqfmYu,0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-5,0.298,0.266,115.277,295293
30KctD1WsHKTIYczXjip5a,Tequila Shots,75,0fA0VVWsXO9YnASrzqfmYu,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-5,0.527,0.22,90.494,193293
62tDpymKVSXEu0W3d4AMr9,Do What I Want,74,0fA0VVWsXO9YnASrzqfmYu,0.821,0.897,1,-3.624,1,0.129,0.091,3.44e-6,0.106,0.354,154.985,171827
5wfllwdjglyQislkskYLBv,Day 'N' Nite (nightmare),72,0fA0VVWsXO9YnASrzqfmYu,0.881,0.441,11,-6.278,0,0.0646,0.48,9.08e-6,0.119,0.804,138.014,221240
5CFJRZRq6sdKKtRwNPWbYv,Show Out (with Skepta & Pop Smoke),73,0fA0VVWsXO9YnASrzqfmYu,0.619,0.589,1,-6.531,1,0.124,0.43,3.92e-4,0.378,0.158,143.896,174960
7F9cT6hIRhnFCYP6GKS0tf,IMY2 (with Kid Cudi),72,0fA0VVWsXO9YnASrzqfmYu,0.59,0.493,7,-8.704,0,0.0367,0.402,0.00504,0.129,0.0498,150.026,252379
6XkuklKiHYVTlVvWlTgQYP,Erase Me - Main,72,0fA0VVWsXO9YnASrzqfmYu,0.687,0.631,9,-5.612,1,0.129,0.063,0,0.108,0.853,186.071,192253
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),82,13ubrt8QOOCPljQ2FL1Kca,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040
2aPTvyE09vUCRwVvj0I8WK,Sundress,79,13ubrt8QOOCPljQ2FL1Kca,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-6,0.143,0.743,125.005,158206
2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",78,13ubrt8QOOCPljQ2FL1Kca,0.394,0.661,4,-8.684,1,0.192,0.00996,0,0.343,0.335,149.818,260987
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",77,13ubrt8QOOCPljQ2FL1Kca,0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,233787
7zjEyeBsaw9gV0jofJLfOM,Livin It Up (with Post Malone & A$AP Rocky),76,13ubrt8QOOCPljQ2FL1Kca,0.767,0.313,7,-12.059,1,0.0798,0.838,0,0.105,0.765,82.582,210907
7IBLt4Qarf4JDLxIQDv2O5,D.M.B.,76,13ubrt8QOOCPljQ2FL1Kca,0.727,0.616,8,-8.487,1,0.338,0.542,4.47e-6,0.482,0.392,140.014,291612
4S7YHmlWwfwArgd8LfSPud,L$D,74,13ubrt8QOOCPljQ2FL1Kca,0.598,0.252,2,-15.086,1,0.0644,0.194,0.133,0.0992,0.0352,120.064,238307
1jzIJcHCXneHw7ojC6LXiF,Potato Salad,73,13ubrt8QOOCPljQ2FL1Kca,0.538,0.612,2,-6.02,1,0.424,0.308,0,0.213,0.684,168.197,182493
2gAGWaK4wvt2xrFUlR4mK8,Jukebox Joints (feat. Joe Fox & Kanye West),71,13ubrt8QOOCPljQ2FL1Kca,0.284,0.803,2,-5.293,0,0.173,0.302,0,0.242,0.553,67.536,323960
1j6kDJttn6wbVyMaM42Nxm,Lord Pretty Flacko Jodye 2 (LPFJ2),71,13ubrt8QOOCPljQ2FL1Kca,0.485,0.72,6,-5.991,1,0.127,0.0123,0,0.0546,0.0471,207.982,126960
0zO8ctW0UiuOefR87OeJOZ,Collard Greens,79,5IcR3N7QB1j6KBL8eImZ8m,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-6,0.205,0.65,153.954,299960
5SsR3wtCOafDmZgvIdRhSm,Man Of The Year,72,5IcR3N7QB1j6KBL8eImZ8m,0.749,0.865,3,-5.228,1,0.0413,0.00536,0,0.198,0.371,111.914,216013
29gsi1zZrZxdStACmTQB0Z,Studio,69,5IcR3N7QB1j6KBL8eImZ8m,0.709,0.589,8,-7.776,0,0.0433,0.0507,0,0.0585,0.58,133.922,278067
4LmAnpjlhWTahvRkYR8xJa,X (with 2 Chainz & Saudi),68,5IcR3N7QB1j6KBL8eImZ8m,0.768,0.471,2,-8.406,1,0.259,0.0201,0,0.268,0.405,131.023,267427
6tByydPskASjm9jTPkNQq0,Numb Numb Juice,65,5IcR3N7QB1j6KBL8eImZ8m,0.885,0.492,1,-6.015,1,0.367,0.00172,7.79e-5,0.081,0.203,156.958,107147
2yJ9GVCLMmzBBfQAnfzlwr,THat Part,63,5IcR3N7QB1j6KBL8eImZ8m,0.927,0.535,6,-7.59,0,0.0911,0.0855,0,0.136,0.336,112.96,313573
4NN6N5TxBO5k9uqu0W4gfQ,Floating (feat. 21 Savage),63,5IcR3N7QB1j6KBL8eImZ8m,0.906,0.545,11,-4.977,0,0.344,0.181,0,0.091,0.543,139.932,186827
2kfpH2OAAdpk5J3JaraAIh,Hands On The Wheel,60,5IcR3N7QB1j6KBL8eImZ8m,0.65,0.859,1,-4.54,0,0.0957,0.021,0,0.0986,0.169,127.828,197800
4hURm1oP1rE1KZ4zd7mRay,Pac-Man (feat. ScHoolboy Q),62,5IcR3N7QB1j6KBL8eImZ8m,0.762,0.809,7,-5.454,0,0.0961,0.273,3.99e-5,0.333,0.731,96.042,192880
0IH3D0P8OrQFs6ajcqbm0R,Dangerous (feat. Kid Cudi),61,5IcR3N7QB1j6KBL8eImZ8m,0.414,0.544,5,-9.455,1,0.102,0.636,1.71e-5,0.0813,0.0569,171.867,150613
6cmt9CRoK0KGcNg9Tpje53,Riot!,66,3A5tHz1SfngyOZM2gItYKu,0.489,0.624,4,-1.916,0,0.0344,0.834,0.347,0.325,0.574,167.108,66133
6plT7nFGiXKSBP9HFSI4ef,Chum,62,3A5tHz1SfngyOZM2gItYKu,0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,243773
0fAehaneUJdlSlWXYe1KZp,Sunday (feat. Frank Ocean),62,3A5tHz1SfngyOZM2gItYKu,0.716,0.568,2,-8.904,1,0.212,0.278,1.98e-6,0.385,0.905,136.894,205800
2LQb3iYBzoxbxct2IexjBc,Shattered Dreams,60,3A5tHz1SfngyOZM2gItYKu,0.377,0.506,11,-4.773,0,0.157,0.00889,1.15e-6,0.482,0.787,145.254,141000
367HmvU5MpsWZdAJ3QbGlZ,Polo Jeans (feat. Earl Sweatshirt),58,3A5tHz1SfngyOZM2gItYKu,0.732,0.635,1,-7.891,1,0.41,0.493,7.02e-6,0.388,0.581,147.025,211683
